time,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco
2025-01-01 00:00:00,10.4,92,0.0,,268,3.6,,1019.2,,2,5
2025-01-01 01:00:00,8.4,94,0.0,,261,3.7,,1019.5,,6,5
2025-01-01 02:00:00,8.8,92,0.0,,257,5.5,,1019.7,,6,5
2025-01-01 03:00:00,10.0,87,0.0,,270,5.4,,1020.2,,2,5
2025-01-01 04:00:00,10.9,83,0.0,,272,5.5,,1020.2,,2,5
2025-01-01 05:00:00,11.7,80,0.0,,274,7.4,,1020.3,,2,5
2025-01-01 06:00:00,13.0,73,0.0,,270,3.6,,1020.9,,2,5
2025-01-01 07:00:00,14.0,70,0.0,,277,9.3,,1019.2,,2,5
2025-01-01 08:00:00,15.5,64,0.0,,278,9.3,,1018.2,,2,5
2025-01-01 09:00:00,14.8,70,0.0,,270,5.4,,1017.9,,3,5
2025-01-01 10:00:00,14.7,72,0.0,,269,5.5,,1017.5,,3,5
2025-01-01 11:00:00,14.5,73,0.0,,267,5.5,,1017.2,,3,5
2025-01-01 12:00:00,13.0,84,0.0,,250,7.6,,1017.8,,2,5
2025-01-01 13:00:00,13.4,80,0.0,,264,5.5,,1017.5,,2,5
2025-01-01 14:00:00,12.4,86,0.0,,263,3.7,,1018.2,,2,5
2025-01-01 15:00:00,10.2,95,0.0,,0,0.0,,1019.6,,2,5
2025-01-01 16:00:00,10.7,94,0.0,,260,1.8,,1019.2,,0,5
2025-01-01 17:00:00,10.3,96,0.0,,262,1.8,,1019.2,,1,5
2025-01-01 18:00:00,8.4,100,0.0,,0,0.0,,1019.6,,1,5
2025-01-01 19:00:00,9.7,97,0.0,,266,1.8,,1018.9,,1,5
2025-01-01 20:00:00,9.3,99,0.0,,269,3.7,,1018.5,,2,5
2025-01-01 21:00:00,10.0,95,0.0,,0,0.0,,1017.9,,2,5
2025-01-01 22:00:00,9.3,98,0.0,,267,1.8,,1017.8,,2,5
2025-01-01 23:00:00,8.8,100,0.0,,267,1.8,,1017.6,,2,5
2025-01-02 00:00:00,10.0,95,0.0,,250,7.6,,1017.5,,2,5
2025-01-02 01:00:00,8.6,100,0.0,,258,5.5,,1018.1,,3,5
2025-01-02 02:00:00,9.0,98,0.0,,252,5.5,,1018.6,,3,5
2025-01-02 03:00:00,9.0,100,0.0,,250,5.4,,1019.5,,4,5
2025-01-02 04:00:00,10.7,90,0.0,,258,5.5,,1019.6,,7,5
2025-01-02 05:00:00,12.5,81,0.0,,266,7.4,,1019.7,,5,5
2025-01-02 06:00:00,12.6,81,0.0,,250,7.6,,1020.8,,4,5
2025-01-02 07:00:00,15.6,68,0.0,,282,7.4,,1018.8,,4,5
2025-01-02 08:00:00,17.0,63,0.0,,289,9.3,,1017.8,,4,5
2025-01-02 09:00:00,15.6,69,0.0,,250,7.6,,1017.9,,3,5
2025-01-02 10:00:00,15.5,71,0.0,,248,7.4,,1017.5,,3,5
2025-01-02 11:00:00,15.4,73,0.0,,246,7.4,,1017.1,,4,5
2025-01-02 12:00:00,13.8,80,0.0,,0,0.0,,1017.3,,2,5
2025-01-02 13:00:00,14.2,81,0.0,,243,5.5,,1017.3,,4,5
2025-01-02 14:00:00,13.1,87,0.0,,242,1.8,,1017.9,,3,5
2025-01-02 15:00:00,10.8,92,0.0,,0,0.0,,1018.9,,3,5
2025-01-02 16:00:00,10.5,94,0.0,,243,0.0,,1018.9,,3,5
2025-01-02 17:00:00,10.2,95,0.0,,227,0.0,,1019.0,,3,5
2025-01-02 18:00:00,9.6,100,0.0,,0,0.0,,1019.0,,3,5
2025-01-02 19:00:00,9.5,98,0.0,,264,0.0,,1018.8,,3,5
2025-01-02 20:00:00,9.1,100,0.0,,266,0.0,,1018.6,,3,5
2025-01-02 21:00:00,9.6,100,0.0,,0,0.0,,1018.2,,3,5
2025-01-02 22:00:00,8.7,100,0.0,,270,0.0,,1018.2,,3,5
2025-01-02 23:00:00,8.7,100,0.0,,256,0.0,,1018.1,,3,5
2025-01-03 00:00:00,9.6,100,0.0,,0,0.0,,1018.4,,3,5
2025-01-03 01:00:00,8.6,100,0.0,,236,1.8,,1018.7,,4,5
2025-01-03 02:00:00,8.7,100,0.0,,222,1.8,,1019.3,,4,5
2025-01-03 03:00:00,9.8,100,0.0,,0,0.0,,1020.2,,4,5
2025-01-03 04:00:00,11.6,91,0.0,,235,1.8,,1020.1,,7,5
2025-01-03 05:00:00,13.5,81,0.0,,235,1.8,,1020.1,,5,5
2025-01-03 06:00:00,12.6,93,0.0,,0,0.0,,1020.6,,4,5
2025-01-03 07:00:00,16.9,66,0.0,,259,3.7,,1018.8,,4,5
2025-01-03 08:00:00,18.5,59,0.0,,268,3.7,,1017.7,,4,5
2025-01-03 09:00:00,20.0,61,0.0,,273,3.6,,1017.1,,2,5
2025-01-03 10:00:00,19.2,65,0.0,,216,3.7,,1016.6,,2,5
2025-01-03 11:00:00,18.5,69,0.0,,216,1.8,,1016.1,,2,5
2025-01-03 12:00:00,17.8,74,0.0,,0,0.0,,1016.4,,3,5
2025-01-03 13:00:00,15.9,80,0.0,,213,1.8,,1016.2,,2,5
2025-01-03 14:00:00,14.0,88,0.0,,203,1.8,,1016.7,,2,5
2025-01-03 15:00:00,11.6,92,0.0,,0,0.0,,1017.3,,2,5
2025-01-03 16:00:00,11.2,94,0.0,,253,0.0,,1017.3,,0,5
2025-01-03 17:00:00,10.8,95,0.0,,244,0.0,,1017.4,,0,5
2025-01-03 18:00:00,9.2,100,0.0,,0,0.0,,1017.1,,1,5
2025-01-03 19:00:00,9.9,99,0.0,,239,0.0,,1017.2,,1,5
2025-01-03 20:00:00,9.5,100,0.0,,243,0.0,,1017.0,,1,5
2025-01-03 21:00:00,10.0,100,0.0,,0,0.0,,1016.3,,1,5
2025-01-03 22:00:00,9.5,100,0.0,,324,0.0,,1016.2,,7,5
2025-01-03 23:00:00,9.0,100,0.0,,330,0.0,,1016.2,,7,5
2025-01-04 00:00:00,10.2,100,0.0,,0,0.0,,1016.1,,6,5
2025-01-04 01:00:00,8.8,100,0.0,,116,1.8,,1016.6,,6,5
2025-01-04 02:00:00,9.1,100,0.0,,115,1.8,,1017.0,,5,5
2025-01-04 03:00:00,11.0,100,0.0,,0,0.0,,1017.9,,5,5
2025-01-04 04:00:00,12.4,93,0.0,,110,1.8,,1018.0,,7,5
2025-01-04 05:00:00,13.7,87,0.0,,110,1.8,,1018.1,,5,5
2025-01-04 06:00:00,13.6,91,0.0,,110,3.6,,1018.3,,4,5
2025-01-04 07:00:00,17.1,72,0.0,,114,3.7,,1016.9,,3,5
2025-01-04 08:00:00,19.1,64,0.0,,119,3.7,,1015.7,,3,5
2025-01-04 09:00:00,19.2,70,0.0,,0,0.0,,1015.0,,2,5
2025-01-04 10:00:00,18.6,73,0.0,,138,1.8,,1014.5,,2,5
2025-01-04 11:00:00,18.1,76,0.0,,138,1.8,,1014.0,,2,5
2025-01-04 12:00:00,16.8,86,0.0,,0,0.0,,1014.2,,2,5
2025-01-04 13:00:00,16.1,85,0.0,,134,3.7,,1014.2,,2,5
2025-01-04 14:00:00,14.7,90,0.0,,126,1.8,,1014.9,,2,5
2025-01-04 15:00:00,12.0,95,0.0,,105,3.6,,1016.4,,2,5
2025-01-04 16:00:00,11.8,96,0.0,,133,3.7,,1016.5,,7,5
2025-01-04 17:00:00,11.7,96,0.0,,133,1.8,,1016.6,,7,5
2025-01-04 18:00:00,11.2,97,0.0,,90,5.4,,1016.6,,6,5
2025-01-04 19:00:00,11.1,98,0.0,,135,1.8,,1016.5,,6,5
2025-01-04 20:00:00,10.7,99,0.0,,138,1.8,,1016.3,,6,5
2025-01-04 21:00:00,10.4,100,0.0,,142,3.6,,1016.4,,6,5
2025-01-04 22:00:00,10.4,100,0.0,,144,3.7,,1016.2,,8,5
2025-01-04 23:00:00,10.5,99,0.0,,144,3.7,,1016.0,,8,5
2025-01-05 00:00:00,10.0,100,0.0,,144,3.6,,1016.2,,8,5
2025-01-05 01:00:00,10.7,98,0.0,,131,3.7,,1016.2,,7,5
2025-01-05 02:00:00,10.9,97,0.0,,123,3.7,,1016.7,,7,5
2025-01-05 03:00:00,10.2,95,0.0,,90,5.4,,1017.5,,7,5
2025-01-05 04:00:00,11.4,92,0.0,,98,5.5,,1017.7,,7,5
2025-01-05 05:00:00,12.7,89,0.0,,106,7.4,,1018.0,,6,5
2025-01-05 06:00:00,13.0,79,0.0,,90,7.6,,1017.9,,4,5
2025-01-05 07:00:00,15.3,82,0.0,,110,7.4,,1017.1,,4,5
2025-01-05 08:00:00,16.7,77,0.0,,108,7.4,,1015.9,,3,5
2025-01-05 09:00:00,17.2,68,0.0,,0,0.0,,1015.1,,3,5
2025-01-05 10:00:00,17.6,77,0.0,,108,7.4,,1014.5,,3,5
2025-01-05 11:00:00,17.0,83,0.0,,111,5.5,,1014.2,,3,5
2025-01-05 12:00:00,15.4,83,0.0,,110,3.6,,1014.5,,3,5
2025-01-05 13:00:00,15.7,90,0.0,,109,3.7,,1014.6,,3,5
2025-01-05 14:00:00,14.9,93,0.0,,100,1.8,,1015.3,,3,5
2025-01-05 15:00:00,12.2,93,0.0,,0,0.0,,1016.3,,3,5
2025-01-05 16:00:00,13.7,95,0.0,,84,1.8,,1016.2,,3,5
2025-01-05 17:00:00,13.4,94,0.0,,79,1.8,,1016.6,,3,5
2025-01-05 18:00:00,11.0,97,0.0,,0,0.0,,1017.2,,3,5
2025-01-05 19:00:00,12.6,94,0.0,,77,1.8,,1016.7,,4,5
2025-01-05 20:00:00,12.3,94,0.0,,85,1.8,,1016.4,,4,5
2025-01-05 21:00:00,10.0,100,0.0,,0,0.0,,1016.0,,4,5
2025-01-05 22:00:00,10.1,100,0.0,,57,0.0,,1016.0,,8,5
2025-01-05 23:00:00,10.3,99,0.0,,14,1.8,,1015.9,,7,5
2025-01-06 00:00:00,11.4,100,0.0,,14,3.6,,1015.8,,7,5
2025-01-06 01:00:00,10.5,100,2.2,,4,1.8,,1016.5,,7,5
2025-01-06 02:00:00,10.7,100,4.5,,342,1.8,,1017.0,,7,5
2025-01-06 03:00:00,12.8,88,10.7,,0,0.0,,1018.4,,6,5
2025-01-06 04:00:00,13.3,87,1.4,,167,1.8,,1018.5,,5,5
2025-01-06 05:00:00,13.9,84,0.2,,167,1.8,,1018.6,,5,5
2025-01-06 06:00:00,15.2,79,0.0,,250,3.6,,1018.9,,5,5
2025-01-06 07:00:00,15.3,78,0.0,,316,3.7,,1017.9,,4,5
2025-01-06 08:00:00,16.3,74,0.0,,323,5.5,,1017.0,,4,5
2025-01-06 09:00:00,16.4,75,0.0,,270,7.6,,1016.6,,4,5
2025-01-06 10:00:00,16.1,76,0.0,,272,7.4,,1016.4,,4,5
2025-01-06 11:00:00,15.9,77,0.0,,276,7.4,,1016.1,,3,5
2025-01-06 12:00:00,13.8,87,0.0,,270,5.4,,1016.4,,2,5
2025-01-06 13:00:00,14.7,83,0.0,,283,5.5,,1016.5,,2,5
2025-01-06 14:00:00,13.8,87,0.0,,288,5.5,,1017.2,,2,5
2025-01-06 15:00:00,12.6,88,0.0,,270,5.4,,1017.9,,3,5
2025-01-06 16:00:00,12.4,89,0.0,,272,5.5,,1018.1,,3,5
2025-01-06 17:00:00,12.2,91,0.0,,273,5.5,,1018.3,,3,5
2025-01-06 18:00:00,12.4,91,0.0,,290,5.4,,1017.9,,3,5
2025-01-06 19:00:00,11.7,92,0.0,,272,5.5,,1018.3,,3,5
2025-01-06 20:00:00,11.4,92,0.0,,270,7.4,,1018.1,,3,5
2025-01-06 21:00:00,11.8,95,0.0,,270,7.6,,1018.0,,3,5
2025-01-06 22:00:00,11.4,96,0.0,,269,7.4,,1017.8,,3,5
2025-01-06 23:00:00,11.0,97,0.0,,268,9.3,,1017.6,,3,5
2025-01-07 00:00:00,11.6,97,0.0,,270,5.4,,1018.0,,3,5
2025-01-07 01:00:00,10.8,96,0.0,,266,9.3,,1017.9,,3,5
2025-01-07 02:00:00,11.0,94,0.0,,264,11.1,,1018.5,,4,5
2025-01-07 03:00:00,11.8,92,0.0,,263,3.6,,1019.9,,2,5
2025-01-07 04:00:00,12.5,89,0.0,,286,5.5,,1019.9,,2,5
2025-01-07 05:00:00,13.3,84,0.0,,286,9.3,,1019.9,,2,5
2025-01-07 06:00:00,13.2,88,0.0,,286,3.6,,1020.1,,1,5
2025-01-07 07:00:00,15.0,75,0.0,,286,11.1,,1018.8,,1,5
2025-01-07 08:00:00,16.0,69,0.0,,285,11.1,,1017.6,,1,5
2025-01-07 09:00:00,15.0,76,0.0,,270,7.6,,1017.1,,1,5
2025-01-07 10:00:00,14.9,77,0.0,,269,7.4,,1016.7,,7,5
2025-01-07 11:00:00,14.8,78,0.0,,269,7.4,,1016.3,,6,5
2025-01-07 12:00:00,14.2,87,0.0,,0,0.0,,1016.3,,2,5
2025-01-07 13:00:00,13.9,82,0.0,,267,7.4,,1016.3,,4,5
2025-01-07 14:00:00,13.2,85,0.0,,267,7.4,,1016.7,,3,5
2025-01-07 15:00:00,10.4,100,0.0,,0,0.0,,1017.7,,2,5
2025-01-07 16:00:00,10.6,98,0.0,,269,0.0,,1017.6,,7,5
2025-01-07 17:00:00,10.8,97,0.0,,264,1.8,,1017.5,,7,5
2025-01-07 18:00:00,9.0,100,0.0,,0,0.0,,1017.2,,6,5
2025-01-07 19:00:00,10.5,97,0.0,,268,1.8,,1017.0,,6,5
2025-01-07 20:00:00,10.1,98,0.0,,271,3.7,,1016.6,,5,5
2025-01-07 21:00:00,8.8,100,0.0,,0,0.0,,1015.4,,5,5
2025-01-07 22:00:00,9.4,100,0.0,,265,3.7,,1016.1,,5,5
2025-01-07 23:00:00,9.2,99,0.0,,264,3.7,,1015.6,,5,5
2025-01-08 00:00:00,8.8,100,0.0,,263,3.6,,1015.1,,5,5
2025-01-08 01:00:00,9.2,96,0.0,,257,7.4,,1015.7,,4,5
2025-01-08 02:00:00,9.3,95,0.0,,252,7.4,,1016.1,,4,5
2025-01-08 03:00:00,8.4,100,0.0,,250,5.4,,1016.9,,3,5
2025-01-08 04:00:00,11.2,85,0.0,,258,11.1,,1016.9,,3,5
2025-01-08 05:00:00,12.9,77,0.0,,264,11.1,,1017.1,,2,5
2025-01-08 06:00:00,16.4,58,0.0,,250,9.4,,1016.9,,1,5
2025-01-08 07:00:00,15.8,64,0.0,,272,13.0,,1016.5,,2,5
2025-01-08 08:00:00,16.9,61,0.0,,275,13.0,,1015.6,,2,5
2025-01-08 09:00:00,20.8,65,0.0,,290,7.6,,1014.5,,2,5
2025-01-08 10:00:00,19.7,66,0.0,,288,7.4,,1014.5,,0,1
2025-01-08 11:00:00,18.6,68,0.0,,285,5.5,,1014.4,,0,1
2025-01-08 12:00:00,18.4,81,0.0,,0,0.0,,1014.5,,0,1
2025-01-08 13:00:00,15.6,77,0.0,,275,3.7,,1015.1,,0,1
2025-01-08 14:00:00,13.7,85,0.0,,254,1.8,,1015.8,,0,5
2025-01-08 15:00:00,11.4,100,0.0,,0,0.0,,1016.3,,0,5
2025-01-08 16:00:00,11.0,100,0.0,,204,0.0,,1016.6,,0,1
2025-01-08 17:00:00,10.6,100,0.0,,227,0.0,,1017.0,,0,1
2025-01-08 18:00:00,8.8,100,0.0,,0,0.0,,1017.2,,0,1
2025-01-08 19:00:00,9.8,100,0.0,,163,0.0,,1017.2,,1,5
2025-01-08 20:00:00,9.4,100,0.0,,242,0.0,,1017.1,,1,5
2025-01-08 21:00:00,7.4,97,0.0,,0,0.0,,1017.2,,1,5
2025-01-08 22:00:00,7.2,98,0.0,,240,0.0,,1017.2,,0,5
2025-01-08 23:00:00,7.0,99,0.0,,202,0.0,,1017.2,,1,5
2025-01-09 00:00:00,6.4,100,0.0,,0,0.0,,1017.1,,1,5
2025-01-09 01:00:00,6.8,100,0.0,,161,1.8,,1018.0,,1,5
2025-01-09 02:00:00,6.9,100,0.0,,135,1.8,,1018.7,,2,5
2025-01-09 03:00:00,6.4,100,0.0,,0,0.0,,1019.4,,2,5
2025-01-09 04:00:00,9.5,86,0.0,,133,1.8,,1019.5,,0,5
2025-01-09 05:00:00,12.5,75,0.0,,133,1.8,,1019.6,,0,5
2025-01-09 06:00:00,19.0,54,0.0,,0,0.0,,1019.7,,2,5
2025-01-09 07:00:00,16.9,61,0.0,,128,3.7,,1018.9,,1,5
2025-01-09 08:00:00,18.2,58,0.0,,122,3.7,,1018.0,,1,5
2025-01-09 09:00:00,20.0,78,0.0,,50,3.6,,1017.4,,3,5
2025-01-09 10:00:00,19.3,79,0.0,,45,3.7,,1017.2,,3,5
2025-01-09 11:00:00,18.5,80,0.0,,34,3.7,,1017.1,,2,5
2025-01-09 12:00:00,17.0,87,0.0,,0,0.0,,1017.3,,2,5
2025-01-09 13:00:00,15.8,87,0.0,,3,1.8,,1017.7,,2,5
2025-01-09 14:00:00,13.7,93,0.0,,46,1.8,,1018.5,,2,5
2025-01-09 15:00:00,10.6,97,0.0,,0,0.0,,1019.7,,1,5
2025-01-09 16:00:00,10.2,99,0.0,,250,0.0,,1022.2,,0,5
2025-01-09 17:00:00,9.8,100,0.0,,295,0.0,,1021.7,,0,5
2025-01-09 18:00:00,9.6,97,0.0,,0,0.0,,1020.4,,0,5
2025-01-09 19:00:00,9.1,100,0.0,,303,0.0,,1020.9,,0,5
2025-01-09 20:00:00,8.7,100,0.0,,281,0.0,,1020.6,,1,5
2025-01-09 21:00:00,8.3,100,0.0,,262,0.0,,1020.3,,1,5
2025-01-09 22:00:00,8.1,100,0.0,,266,0.0,,1019.9,,1,5
2025-01-09 23:00:00,7.8,100,0.0,,233,0.0,,1020.0,,1,5
2025-01-10 00:00:00,9.6,100,0.0,,0,0.0,,1020.1,,2,5
2025-01-10 01:00:00,7.6,100,0.0,,160,1.8,,1020.8,,2,5
2025-01-10 02:00:00,7.6,100,0.0,,128,1.8,,1021.5,,2,5
2025-01-10 03:00:00,10.6,100,0.0,,140,3.6,,1022.3,,3,5
2025-01-10 04:00:00,12.4,89,0.0,,131,3.7,,1022.3,,6,5
2025-01-10 05:00:00,14.1,81,0.0,,124,3.7,,1022.3,,4,5
2025-01-10 06:00:00,13.4,88,0.0,,110,3.6,,1022.8,,2,5
2025-01-10 07:00:00,16.9,70,0.0,,110,5.5,,1021.2,,2,5
2025-01-10 08:00:00,17.9,67,0.0,,102,5.5,,1020.1,,2,5
2025-01-10 09:00:00,16.8,74,0.0,,94,3.6,,1019.6,,1,5
2025-01-10 10:00:00,16.5,77,0.0,,129,3.7,,1019.1,,0,5
2025-01-10 11:00:00,16.2,81,0.0,,129,3.7,,1018.7,,1,5
2025-01-10 12:00:00,14.4,91,0.0,,129,3.6,,1018.3,,1,5
2025-01-10 13:00:00,14.5,89,0.0,,127,3.7,,1018.6,,1,5
2025-01-10 14:00:00,13.0,94,0.0,,125,1.8,,1019.1,,1,5
2025-01-10 15:00:00,10.8,95,0.0,,0,0.0,,1019.3,,3,5
2025-01-10 16:00:00,11.3,99,0.0,,126,1.8,,1019.7,,1,5
2025-01-10 17:00:00,11.1,99,0.0,,129,1.8,,1019.9,,1,5
2025-01-10 18:00:00,8.8,100,0.0,,0,0.0,,1019.3,,2,5
2025-01-10 19:00:00,10.4,99,0.0,,132,1.8,,1020.0,,2,5
2025-01-10 20:00:00,10.1,98,0.0,,133,1.8,,1019.8,,2,5
2025-01-10 21:00:00,10.8,100,0.0,,0,0.0,,1019.1,,2,5
2025-01-10 22:00:00,10.1,100,0.0,,89,1.8,,1019.1,,7,5
2025-01-10 23:00:00,9.3,100,0.0,,89,1.8,,1019.1,,7,5
2025-01-11 00:00:00,11.0,100,0.0,,0,0.0,,1019.0,,6,5
2025-01-11 01:00:00,9.0,100,0.0,,88,3.7,,1019.5,,6,5
2025-01-11 02:00:00,9.4,100,0.0,,88,3.7,,1019.9,,7,5
2025-01-11 03:00:00,10.6,100,0.0,,90,5.4,,1020.5,,7,5
2025-01-11 04:00:00,12.0,93,0.0,,95,5.5,,1020.6,,8,5
2025-01-11 05:00:00,13.3,88,0.0,,101,5.5,,1020.7,,7,5
2025-01-11 06:00:00,13.8,87,0.0,,110,5.4,,1020.8,,4,5
2025-01-11 07:00:00,15.1,81,0.0,,98,5.5,,1019.6,,8,5
2025-01-11 08:00:00,15.4,81,0.0,,83,5.5,,1018.5,,8,7
2025-01-11 09:00:00,16.6,77,0.0,,65,3.6,,1017.3,,7,7
2025-01-11 10:00:00,16.0,81,0.0,,39,5.5,,1016.9,,7,8
2025-01-11 11:00:00,15.4,86,0.5,,39,5.5,,1016.6,,7,18
2025-01-11 12:00:00,13.4,100,1.7,,250,5.4,,1017.3,,8,25
2025-01-11 13:00:00,14.1,93,0.3,,44,5.5,,1016.7,,8,7
2025-01-11 14:00:00,13.5,94,1.5,,51,5.5,,1017.2,,8,7
2025-01-11 15:00:00,12.2,100,1.9,,63,3.6,,1017.3,,8,7
2025-01-11 16:00:00,12.1,100,0.5,,113,3.7,,1017.6,,8,7
2025-01-11 17:00:00,12.1,99,0.0,,113,1.8,,1017.8,,8,7
2025-01-11 18:00:00,10.2,100,0.0,,0,0.0,,1018.8,,4,5
2025-01-11 19:00:00,11.7,100,0.0,,111,1.8,,1018.0,,7,5
2025-01-11 20:00:00,11.5,100,0.4,,108,1.8,,1018.0,,7,5
2025-01-11 21:00:00,10.0,100,0.1,,0,0.0,,1018.8,,4,5
2025-01-11 22:00:00,10.0,100,0.0,,5,0.0,,1018.6,,4,5
2025-01-11 23:00:00,10.1,100,0.0,,344,1.8,,1018.3,,5,5
2025-01-12 00:00:00,9.8,100,0.0,,0,0.0,,1018.3,,5,5
2025-01-12 01:00:00,10.4,100,0.0,,354,1.8,,1018.7,,5,5
2025-01-12 02:00:00,10.6,100,0.0,,20,1.8,,1019.4,,5,5
2025-01-12 03:00:00,11.2,100,0.0,,0,0.0,,1020.6,,6,5
2025-01-12 04:00:00,12.2,97,0.0,,128,1.8,,1020.8,,6,5
2025-01-12 05:00:00,13.3,92,0.0,,128,1.8,,1020.9,,5,5
2025-01-12 06:00:00,14.6,93,0.0,,0,0.0,,1021.6,,6,5
2025-01-12 07:00:00,15.2,85,0.0,,124,3.7,,1020.1,,5,5
2025-01-12 08:00:00,16.0,80,0.0,,115,3.7,,1019.1,,5,5
2025-01-12 09:00:00,16.6,77,0.0,,270,5.4,,1017.0,,5,5
2025-01-12 10:00:00,16.2,80,0.0,,274,5.5,,1017.3,,5,5
2025-01-12 11:00:00,15.8,83,0.0,,280,5.5,,1017.5,,5,5
2025-01-12 12:00:00,15.6,87,0.0,,270,5.4,,1019.1,,5,5
2025-01-12 13:00:00,14.5,90,0.0,,293,3.7,,1018.4,,4,5
2025-01-12 14:00:00,13.6,94,0.0,,298,3.7,,1019.1,,4,5
2025-01-12 15:00:00,13.0,96,0.0,,0,0.0,,1020.3,,5,5
2025-01-12 16:00:00,12.6,97,0.0,,298,0.0,,1020.4,,5,5
2025-01-12 17:00:00,12.3,97,0.0,,290,0.0,,1020.5,,5,5
2025-01-12 18:00:00,11.0,100,0.0,,0,0.0,,1020.3,,5,5
2025-01-12 19:00:00,11.6,98,0.0,,277,1.8,,1020.4,,5,5
2025-01-12 20:00:00,11.3,99,0.0,,269,1.8,,1020.2,,5,5
2025-01-12 21:00:00,12.0,100,0.0,,270,5.4,,1019.4,,5,5
2025-01-12 22:00:00,11.4,100,0.0,,270,5.5,,1019.3,,7,5
2025-01-12 23:00:00,10.7,100,0.0,,269,5.5,,1019.3,,7,5
2025-01-13 00:00:00,10.4,100,0.0,,250,7.6,,1019.2,,6,5
2025-01-13 01:00:00,10.2,100,0.0,,266,5.5,,1019.7,,6,5
2025-01-13 02:00:00,10.2,100,0.0,,263,5.5,,1020.1,,5,5
2025-01-13 03:00:00,11.0,99,0.0,,270,5.4,,1020.5,,3,5
2025-01-13 04:00:00,11.4,97,0.0,,268,5.5,,1020.6,,4,5
2025-01-13 05:00:00,12.6,92,0.0,,275,7.4,,1020.6,,3,5
2025-01-13 06:00:00,14.0,82,0.0,,270,7.6,,1020.7,,2,5
2025-01-13 07:00:00,15.0,80,0.0,,281,9.3,,1019.5,,2,5
2025-01-13 08:00:00,16.2,73,0.0,,281,9.3,,1018.5,,2,5
2025-01-13 09:00:00,18.0,67,0.0,,250,7.6,,1016.9,,2,5
2025-01-13 10:00:00,17.4,70,0.0,,254,7.4,,1016.8,,0,1
2025-01-13 11:00:00,16.9,73,0.0,,260,7.4,,1016.7,,0,1
2025-01-13 12:00:00,16.2,81,0.0,,250,5.4,,1016.6,,0,1
2025-01-13 13:00:00,15.3,81,0.0,,267,5.5,,1017.2,,0,1
2025-01-13 14:00:00,14.3,86,0.0,,268,5.5,,1017.7,,0,5
2025-01-13 15:00:00,14.0,91,0.0,,250,9.4,,1018.3,,0,5
2025-01-13 16:00:00,13.4,92,0.0,,254,9.3,,1018.4,,0,5
2025-01-13 17:00:00,12.8,94,0.0,,258,7.4,,1018.4,,0,5
2025-01-13 18:00:00,11.4,100,0.0,,0,0.0,,1017.9,,1,5
2025-01-13 19:00:00,11.9,96,0.0,,264,7.4,,1018.2,,1,5
2025-01-13 20:00:00,11.5,96,0.0,,266,7.4,,1017.9,,1,5
2025-01-13 21:00:00,10.6,100,0.0,,267,3.6,,1017.3,,2,5
2025-01-13 22:00:00,10.2,100,0.0,,262,3.7,,1017.3,,0,5
2025-01-13 23:00:00,9.8,100,0.0,,262,3.7,,1017.4,,1,5
2025-01-14 00:00:00,9.8,100,0.0,,250,5.4,,1017.7,,1,5
2025-01-14 01:00:00,9.5,100,0.0,,253,5.5,,1018.3,,1,5
2025-01-14 02:00:00,9.5,100,0.0,,245,5.5,,1019.1,,1,5
2025-01-14 03:00:00,10.0,100,0.0,,250,5.4,,1020.3,,1,5
2025-01-14 04:00:00,11.7,91,0.0,,253,5.5,,1020.4,,6,5
2025-01-14 05:00:00,13.4,84,0.0,,256,5.5,,1020.6,,4,5
2025-01-14 06:00:00,15.0,83,0.0,,270,7.6,,1021.1,,2,5
2025-01-14 07:00:00,16.2,71,0.0,,269,5.5,,1019.9,,1,5
2025-01-14 08:00:00,17.3,65,0.0,,280,5.5,,1019.0,,1,5
2025-01-14 09:00:00,20.2,59,0.0,,270,5.4,,1018.2,,1,5
2025-01-14 10:00:00,19.2,64,0.0,,274,5.5,,1018.1,,0,1
2025-01-14 11:00:00,18.3,68,0.0,,280,5.5,,1018.1,,0,1
2025-01-14 12:00:00,18.0,82,0.0,,288,3.6,,1018.2,,1,1
2025-01-14 13:00:00,15.8,79,0.0,,289,3.7,,1018.7,,1,1
2025-01-14 14:00:00,14.3,86,0.0,,291,1.8,,1019.3,,1,5
2025-01-14 15:00:00,11.6,95,0.0,,0,0.0,,1020.1,,1,5
2025-01-14 16:00:00,11.3,96,0.0,,187,0.0,,1020.4,,0,5
2025-01-14 17:00:00,11.0,97,0.0,,200,0.0,,1020.6,,0,5
2025-01-14 18:00:00,10.0,100,0.0,,0,0.0,,1019.6,,0,5
2025-01-14 19:00:00,10.3,100,0.0,,204,0.0,,1020.7,,1,5
2025-01-14 20:00:00,9.9,100,0.0,,225,0.0,,1020.6,,1,5
2025-01-14 21:00:00,8.6,100,0.0,,0,0.0,,1020.4,,1,5
2025-01-14 22:00:00,8.6,99,0.0,,292,0.0,,1020.5,,8,5
2025-01-14 23:00:00,8.5,99,0.0,,292,0.0,,1020.6,,7,5
2025-01-15 00:00:00,7.0,100,0.0,,0,0.0,,1021.3,,7,5
2025-01-15 01:00:00,8.7,99,0.0,,72,1.8,,1021.2,,6,5
2025-01-15 02:00:00,8.9,99,0.0,,82,1.8,,1021.7,,6,5
2025-01-15 03:00:00,9.0,97,0.0,,0,0.0,,1023.0,,6,5
